"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"109633",1,1,1,5.283,2258,148,98,0.01855,985,77,17283,"E02002183 E02002184",148
"109634",1,1,1,10.942,4658,317,163,0.0149,2040,159,41763,"E02002183 E02002185",317
"109635",1,1,1,6.593,3710,125,285,0.04323,1229,174,31088,"E02002183 E02002186",125
"109636",1,1,1,14.301,6580,384,237,0.01657,2666,247,59351,"E02002183 E02002187",384
"109637",1,1,1,12.472,6000,254,335,0.02686,2325,246,79276,"E02002183 E02002190",254
"109638",1,1,1,17.192,9356,582,489,0.02844,3205,394,54001,"E02002183 E02002192",582
"109639",1,1,1,22.412,10624,439,491,0.02191,4178,411,175487,"E02002183 E02002202",439
"109640",1,1,1,25.518,12508,524,545,0.02136,4757,485,196989,"E02002183 E02002216",524
"109641",1,1,1,24.734,12600,452,677,0.02737,4611,526,176167,"E02002183 E02002219",452
"109642",1,1,1,27.39,13184,551,589,0.0215,5106,504,205557,"E02002183 E02002221",551
"109643",1,1,1,26.913,13820,495,760,0.02824,5017,571,186983,"E02002183 E02002226",495
"109644",1,1,1,29.399,14752,651,644,0.02191,5480,567,207857,"E02002183 E02002227",651
"109646",1,1,1,28.435,14478,540,793,0.02789,5301,596,190731,"E02002183 E02002230",540
"109648",1,1,1,14.954,6232,415,204,0.01364,2788,209,62041,"E02002183 E02002333",415
"109649",1,1,1,20.637,9764,525,387,0.01875,3847,377,116089,"E02002183 E02002336",525
"109650",1,1,1,17.336,8096,485,276,0.01592,3232,298,76706,"E02002183 E02002338",485
"109651",1,1,1,23.263,11030,652,403,0.01732,4336,387,107528,"E02002183 E02002356",652
"109664",1,1,1,5.769,2456,174,69,0.01196,1075,84,24675,"E02002184 E02002185",174
"109665",1,1,1,9.885,5872,272,437,0.04421,1843,276,40776,"E02002184 E02002186",272
"109666",1,1,1,9.128,4378,241,143,0.01567,1702,172,42263,"E02002184 E02002187",241
"109667",1,1,1,8.497,7608,205,589,0.06932,1584,332,26440,"E02002184 E02002188",205
"109668",1,1,1,15.764,8162,401,487,0.03089,2939,349,88964,"E02002184 E02002190",401
"109669",1,1,1,17.339,9228,454,533,0.03074,3232,404,94341,"E02002184 E02002191",454
"109670",1,1,1,13.956,8872,315,665,0.04765,2602,437,48745,"E02002184 E02002192",315
"109671",1,1,1,12.181,9076,393,657,0.05394,2271,373,32067,"E02002184 E02002197",393
"109672",1,1,1,12.113,7788,313,646,0.05333,2258,384,41376,"E02002184 E02002198",313
"109673",1,1,1,16.107,9088,427,395,0.02452,3003,348,79536,"E02002184 E02002199",427
"109674",1,1,1,14.54,9180,388,742,0.05103,2710,435,45095,"E02002184 E02002200",388
"109675",1,1,1,18.77,9508,487,430,0.02291,3499,386,80469,"E02002184 E02002201",487
"109676",1,1,1,17.616,8834,469,379,0.02151,3284,339,89927,"E02002184 E02002202",469
"109677",1,1,1,14.358,11302,384,756,0.05265,2676,464,39881,"E02002184 E02002204",384
"109678",1,1,1,19.197,10600,472,500,0.02605,3579,456,98132,"E02002184 E02002208",472
"109679",1,1,1,18.381,12266,449,900,0.04896,3426,601,57952,"E02002184 E02002212",449
"109680",1,1,1,20.598,10478,535,445,0.0216,3840,415,98900,"E02002184 E02002216",535
"109681",1,1,1,22.341,11498,584,507,0.02269,4165,464,110324,"E02002184 E02002219",584
"109682",1,1,1,21.72,11404,524,503,0.02316,4049,474,113925,"E02002184 E02002220",524
"109683",1,1,1,21.787,10716,546,429,0.01969,4061,408,109586,"E02002184 E02002221",546
"109684",1,1,1,23.519,11986,622,516,0.02194,4384,474,105601,"E02002184 E02002226",622
"109685",1,1,1,24.127,12468,604,540,0.02238,4498,490,140401,"E02002184 E02002227",604
"109686",1,1,1,23.652,12586,569,572,0.02418,4409,519,132617,"E02002184 E02002228",569
"109687",1,1,1,23.874,12056,631,467,0.01956,4450,459,133617,"E02002184 E02002230",631
"109688",1,1,1,24.826,12730,652,494,0.0199,4628,491,126492,"E02002184 E02002235",652
"109689",1,1,1,25.851,13542,627,611,0.02364,4819,552,147532,"E02002184 E02002239",627
"109690",1,1,1,26.606,13930,698,572,0.0215,4960,551,179315,"E02002184 E02002242",698
"109692",1,1,1,9.728,4386,269,211,0.02169,1813,170,22524,"E02002184 E02002332",269
"109693",1,1,1,9.781,4030,272,110,0.01125,1823,134,44953,"E02002184 E02002333",272
"109694",1,1,1,15.464,7562,382,293,0.01895,2883,302,99001,"E02002184 E02002336",382
"109695",1,1,1,10.914,5392,301,158,0.01448,2034,208,57485,"E02002184 E02002337",301
"109696",1,1,1,12.163,5894,342,182,0.01496,2267,223,59618,"E02002184 E02002338",342
"109697",1,1,1,13.335,6712,386,192,0.0144,2486,250,66930,"E02002184 E02002339",386
"109698",1,1,1,14.638,7550,439,230,0.01571,2729,304,67805,"E02002184 E02002340",439
"109699",1,1,1,14.389,7486,414,225,0.01564,2682,285,75251,"E02002184 E02002343",414
"109700",1,1,1,19.143,9962,430,490,0.0256,3568,414,75585,"E02002184 E02002348",430
"109701",1,1,1,17.996,9206,389,452,0.02512,3355,381,75643,"E02002184 E02002350",389
"109702",1,1,1,18.09,8828,509,309,0.01708,3372,312,90440,"E02002184 E02002356",509
"109706",1,1,1,22.259,11634,535,565,0.02538,4149,487,101744,"E02002184 E02002395",535
"109707",1,1,1,23.309,12162,688,518,0.02222,4345,458,106115,"E02002184 E02002396",688
"109723",1,1,1,22.511,10446,506,410,0.01821,4196,375,138117,"E02002184 E02006852",506
"109729",1,1,1,15.592,8330,393,510,0.03271,2907,368,60064,"E02002185 E02002186",393
"109730",1,1,1,3.232,1922,83,72,0.02228,602,86,8957,"E02002185 E02002187",83
"109731",1,1,1,16.394,8880,377,566,0.03452,3056,395,75122,"E02002185 E02002190",377
"109732",1,1,1,11.01,6822,243,470,0.04269,2052,339,37409,"E02002185 E02002192",243
"109733",1,1,1,12.437,7196,294,554,0.04454,2318,344,38829,"E02002185 E02002197",294
"109734",1,1,1,13.442,6890,378,305,0.02269,2506,266,55102,"E02002185 E02002200",378
"109735",1,1,1,11.72,6378,311,308,0.02628,2185,254,56621,"E02002185 E02002202",311
"109736",1,1,1,15.177,9512,380,653,0.04303,2829,443,47109,"E02002185 E02002204",380
"109737",1,1,1,16.445,9042,426,436,0.02651,3066,378,77018,"E02002185 E02002219",426
"109738",1,1,1,15.824,8948,366,432,0.0273,2950,388,80619,"E02002185 E02002220",366
"109739",1,1,1,15.891,8260,388,358,0.02253,2962,322,76280,"E02002185 E02002221",388
