"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"92759",1,1,1,1.661,918,57,40,0.02408,310,42,3404,"E02001827 E02001828"
"92760",1,1,1,3.4,1746,126,90,0.02647,634,76,6562,"E02001827 E02001829"
"92761",1,1,1,4.178,2132,124,77,0.01843,779,74,8863,"E02001827 E02001830"
"92762",1,1,1,6.965,3156,226,130,0.01866,1298,109,11669,"E02001827 E02001831"
"92763",1,1,1,7.224,3358,254,129,0.01786,1347,114,12583,"E02001827 E02001832"
"92764",1,1,1,6.514,3206,182,179,0.02748,1214,124,12533,"E02001827 E02001835"
"92765",1,1,1,8.127,3704,201,125,0.01538,1515,128,13065,"E02001827 E02001836"
"92766",1,1,1,9.16,4094,324,149,0.01627,1708,136,15322,"E02001827 E02001838"
"92767",1,1,1,10.467,4846,248,174,0.01662,1951,167,16458,"E02001827 E02001839"
"92768",1,1,1,8.828,3868,206,134,0.01518,1646,133,14972,"E02001827 E02001844"
"92769",1,1,1,10.609,4608,365,171,0.01612,1978,150,17412,"E02001827 E02001847"
"92770",1,1,1,12.897,5628,463,188,0.01458,2404,190,17238,"E02001827 E02001848"
"92771",1,1,1,10.096,4436,243,157,0.01555,1882,148,17300,"E02001827 E02001849"
"92772",1,1,1,13.618,5872,624,196,0.01439,2539,200,19055,"E02001827 E02001854"
"92773",1,1,1,13.69,5862,592,202,0.01476,2552,189,18260,"E02001827 E02001855"
"92774",1,1,1,15.203,6820,562,224,0.01473,2834,236,20469,"E02001827 E02001857"
"92775",1,1,1,16.964,7474,625,252,0.01485,3162,251,22765,"E02001827 E02001859"
"92776",1,1,1,16.606,7426,616,255,0.01536,3096,254,22608,"E02001827 E02001863"
"92777",1,1,1,17.509,7788,624,234,0.01336,3264,256,22816,"E02001827 E02001869"
"92778",1,1,1,19.89,9332,711,309,0.01554,3708,325,29549,"E02001827 E02001873"
"92779",1,1,1,19.011,8824,666,285,0.01499,3544,296,26740,"E02001827 E02001875"
"92780",1,1,1,19.047,9630,702,262,0.01376,3551,292,24760,"E02001827 E02001876"
"92781",1,1,1,23.639,12046,937,359,0.01519,4407,408,32202,"E02001827 E02001890"
"92782",1,1,1,23.74,12406,889,363,0.01529,4425,388,31435,"E02001827 E02001905"
"92783",1,1,1,25.913,13172,956,401,0.01547,4830,439,35332,"E02001827 E02001913"
"92784",1,1,1,15.741,9166,394,365,0.02319,2934,305,30333,"E02001827 E02002059"
"92785",1,1,1,22.673,10332,1008,285,0.01257,4226,329,30733,"E02001827 E02002089"
"92787",1,1,1,6.755,3184,109,113,0.01673,1259,120,13227,"E02001827 E02002124"
"92788",1,1,1,9.321,4154,172,148,0.01588,1738,138,17382,"E02001827 E02002125"
"92789",1,1,1,6.552,3118,112,118,0.01801,1221,116,12703,"E02001827 E02002131"
"92790",1,1,1,10.542,5054,242,220,0.02087,1965,187,21762,"E02001827 E02002139"
"92798",1,1,1,21.829,11160,842,315,0.01443,4069,350,28582,"E02001827 E02006895"
"92799",1,1,1,21.627,15794,732,282,0.01304,4032,325,28001,"E02001827 E02006896"
"92800",1,1,1,21.394,10834,822,306,0.0143,3988,353,28480,"E02001827 E02006897"
"92801",1,1,1,20.737,10212,789,295,0.01423,3866,331,27070,"E02001827 E02006898"
"92802",1,1,1,20.27,10406,730,287,0.01416,3779,327,27061,"E02001827 E02006899"
"92804",1,1,1,1.985,892,71,44,0.02217,370,35,3464,"E02001828 E02001829"
"92805",1,1,1,3.061,1686,98,53,0.01731,571,43,5838,"E02001828 E02001830"
"92806",1,1,1,5.55,2302,171,84,0.01514,1035,68,8571,"E02001828 E02001831"
"92807",1,1,1,5.809,2504,199,83,0.01429,1083,73,9485,"E02001828 E02001832"
"92808",1,1,1,6.993,4534,183,203,0.02903,1304,150,13051,"E02001828 E02001833"
"92809",1,1,1,8.31,5024,208,222,0.02671,1549,164,14781,"E02001828 E02001834"
"92810",1,1,1,5.68,3206,168,165,0.02905,1059,98,10440,"E02001828 E02001835"
"92811",1,1,1,6.179,3938,189,169,0.02735,1152,114,11731,"E02001828 E02001836"
"92812",1,1,1,7.28,4242,241,209,0.02871,1357,134,13722,"E02001828 E02001841"
"92813",1,1,1,6.88,4102,194,178,0.02587,1283,119,13638,"E02001828 E02001844"
"92814",1,1,1,9.194,3754,310,125,0.0136,1714,109,14314,"E02001828 E02001847"
"92815",1,1,1,11.286,6072,458,252,0.02233,2104,186,16566,"E02001828 E02001848"
"92816",1,1,1,8.148,4670,231,201,0.02467,1519,134,15966,"E02001828 E02001849"
"92817",1,1,1,10.579,4320,489,142,0.01342,1972,136,13450,"E02001828 E02001851"
"92818",1,1,1,12.203,5018,569,150,0.01229,2275,159,15957,"E02001828 E02001854"
"92819",1,1,1,12.275,5008,537,156,0.01271,2288,148,15162,"E02001828 E02001855"
"92820",1,1,1,13.14,5744,575,182,0.01385,2449,192,18358,"E02001828 E02001857"
"92821",1,1,1,15.353,7918,620,316,0.02058,2862,247,22093,"E02001828 E02001859"
"92822",1,1,1,14.995,7870,611,319,0.02127,2795,250,21936,"E02001828 E02001863"
"92823",1,1,1,15.898,8232,619,298,0.01874,2964,252,22144,"E02001828 E02001869"
"92824",1,1,1,18.279,9776,706,373,0.02041,3407,321,28877,"E02001828 E02001873"
"92825",1,1,1,17.4,9268,661,349,0.02006,3244,292,26068,"E02001828 E02001875"
"92826",1,1,1,17.436,10074,697,326,0.0187,3250,288,24088,"E02001828 E02001876"
"92827",1,1,1,22.028,12490,932,423,0.0192,4106,404,31530,"E02001828 E02001890"
