"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"128415",1,1,1,1.958,734,68,4,0.00204,365,24,2477,"E02002652 E02002653",68
"128416",1,1,1,5.44,2152,176,18,0.00331,1014,69,10013,"E02002652 E02002654",176
"128417",1,1,1,3.576,1374,83,7,0.00196,667,46,5123,"E02002652 E02002655",83
"128418",1,1,1,4.683,1816,158,18,0.00384,873,58,10023,"E02002652 E02002656",158
"128419",1,1,1,3.385,1274,116,5,0.00148,631,42,4710,"E02002652 E02002657",116
"128420",1,1,1,3.887,1522,108,9,0.00232,725,49,5587,"E02002652 E02002658",108
"128421",1,1,1,5.798,2248,165,18,0.0031,1081,73,12305,"E02002652 E02002659",165
"128422",1,1,1,7.024,2718,177,11,0.00157,1309,87,11369,"E02002652 E02002660",177
"128423",1,1,1,6.664,2536,164,11,0.00165,1242,82,10261,"E02002652 E02002661",164
"128424",1,1,1,5.48,2094,136,11,0.00201,1022,69,8140,"E02002652 E02002662",136
"128425",1,1,1,5.658,2228,166,17,0.003,1055,70,16661,"E02002652 E02002663",166
"128426",1,1,1,5.286,2032,198,10,0.00189,985,68,7026,"E02002652 E02002664",198
"128427",1,1,1,7.898,3126,208,20,0.00253,1472,99,15378,"E02002652 E02002665",208
"128428",1,1,1,6.432,2566,180,19,0.00295,1199,80,20897,"E02002652 E02002666",180
"128429",1,1,1,5.801,2220,224,11,0.0019,1081,74,6610,"E02002652 E02002667",224
"128430",1,1,1,7.325,2864,181,13,0.00177,1365,91,10681,"E02002652 E02002668",181
"128431",1,1,1,7.382,2926,204,19,0.00257,1376,92,22119,"E02002652 E02002669",204
"128432",1,1,1,9.319,3814,259,20,0.00215,1737,117,17231,"E02002652 E02002670",259
"128433",1,1,1,7.587,2932,252,13,0.00171,1414,97,9467,"E02002652 E02002671",252
"128434",1,1,1,8.746,3362,230,12,0.00137,1630,108,13535,"E02002652 E02002672",230
"128435",1,1,1,7.005,2664,232,10,0.00143,1306,90,8507,"E02002652 E02002673",232
"128436",1,1,1,7.688,2970,289,14,0.00182,1433,96,11919,"E02002652 E02002675",289
"128437",1,1,1,8.852,3406,301,15,0.00169,1650,112,12550,"E02002652 E02002676",301
"128438",1,1,1,7.191,2766,265,11,0.00153,1340,90,11200,"E02002652 E02002677",265
"128439",1,1,1,10.297,4456,338,15,0.00146,1919,130,14884,"E02002652 E02002678",338
"128440",1,1,1,11.465,4614,273,21,0.00183,2137,144,20711,"E02002652 E02002679",273
"128441",1,1,1,8.969,3608,330,12,0.00134,1672,113,12722,"E02002652 E02002680",330
"128442",1,1,1,10.229,4054,338,18,0.00176,1907,128,15297,"E02002652 E02002681",338
"128443",1,1,1,12.078,4920,281,21,0.00174,2251,152,21612,"E02002652 E02002682",281
"128445",1,1,1,20.903,8058,402,57,0.00273,3897,277,86750,"E02002652 E02002693",402
"128446",1,1,1,18.38,7274,512,75,0.00408,3426,251,39956,"E02002652 E02002696",512
"128447",1,1,1,12.778,4810,279,34,0.00266,2382,159,34191,"E02002652 E02002697",279
"128448",1,1,1,12.125,4770,426,41,0.00338,2260,160,14561,"E02002652 E02002699",426
"128449",1,1,1,10.752,4088,358,33,0.00307,2004,141,12669,"E02002652 E02002700",358
"128450",1,1,1,10.204,3890,342,34,0.00333,1902,135,12271,"E02002652 E02002702",342
"128451",1,1,1,10.595,4282,350,42,0.00396,1975,151,15957,"E02002652 E02002703",350
"128452",1,1,1,10.24,4114,321,37,0.00361,1909,141,15968,"E02002652 E02002705",321
"128453",1,1,1,7.486,2940,207,20,0.00267,1395,96,14942,"E02002652 E02002706",207
"128454",1,1,1,8.747,3698,246,25,0.00286,1631,115,17118,"E02002652 E02002708",246
"128456",1,1,1,11.701,4814,310,27,0.00231,2181,152,21337,"E02002652 E02002710",310
"128457",1,1,1,13.361,5624,350,43,0.00322,2491,187,24287,"E02002652 E02002711",350
"128458",1,1,1,13.576,5172,264,19,0.0014,2531,175,16831,"E02002652 E02002712",264
"128459",1,1,1,24.056,9260,436,61,0.00254,4484,311,37728,"E02002652 E02002714",436
"128460",1,1,1,22.94,9590,563,209,0.00911,4276,341,48566,"E02002652 E02002715",563
"128461",1,1,1,16.167,6198,403,24,0.00148,3014,208,31697,"E02002652 E02002716",403
"128462",1,1,1,14.767,5988,326,24,0.00163,2753,189,26191,"E02002652 E02002717",326
"128463",1,1,1,17.585,7818,451,115,0.00654,3278,282,35110,"E02002652 E02002718",451
"128464",1,1,1,15.671,6480,348,37,0.00236,2921,211,28035,"E02002652 E02002719",348
"128465",1,1,1,22.169,8932,519,106,0.00478,4133,310,69809,"E02002652 E02002749",519
"128466",1,1,1,13.321,5426,301,22,0.00165,2483,169,24168,"E02002652 E02006813",301
"128467",1,1,1,11.829,4822,329,22,0.00186,2205,149,20526,"E02002652 E02006814",329
"128469",1,1,1,2.202,846,47,3,0.00136,410,29,3024,"E02002653 E02002655",47
"128470",1,1,1,3.765,1446,148,12,0.00319,702,46,5031,"E02002653 E02002656",148
"128471",1,1,1,1.462,552,69,1,0.00068,273,18,1888,"E02002653 E02002657",69
"128472",1,1,1,2.513,994,72,5,0.00199,468,32,3488,"E02002653 E02002658",72
"128473",1,1,1,5.65,2190,141,7,0.00124,1053,70,9270,"E02002653 E02002660",141
"128474",1,1,1,4.106,1566,100,7,0.0017,765,52,6041,"E02002653 E02002662",100
"128475",1,1,1,4.491,1758,147,11,0.00245,837,56,10217,"E02002653 E02002663",147
"128476",1,1,1,3.328,1300,132,6,0.0018,620,44,4549,"E02002653 E02002664",132
"128477",1,1,1,5.256,2056,187,9,0.00171,980,66,9284,"E02002653 E02002666",187
"128478",1,1,1,3.843,1488,158,7,0.00182,716,49,4133,"E02002653 E02002667",158
"128479",1,1,1,5.629,2200,186,9,0.0016,1049,72,6990,"E02002653 E02002671",186
"128480",1,1,1,5.73,2238,223,10,0.00175,1068,72,9442,"E02002653 E02002675",223
"128481",1,1,1,6.894,2674,235,11,0.0016,1285,87,10073,"E02002653 E02002676",235
"128482",1,1,1,5.233,2034,199,7,0.00134,975,66,8723,"E02002653 E02002677",199
"128483",1,1,1,7.011,2876,264,8,0.00114,1307,89,10245,"E02002653 E02002680",264
"128484",1,1,1,8.271,3322,272,14,0.00169,1542,104,12820,"E02002653 E02002681",272
"128485",1,1,1,10.379,4126,321,11,0.00106,1935,132,15062,"E02002653 E02002682",321
"128486",1,1,1,13.801,5200,317,36,0.00261,2573,174,35697,"E02002653 E02002697",317
"128487",1,1,1,11.09,4194,317,29,0.00261,2067,145,13219,"E02002653 E02002700",317
"128488",1,1,1,10.542,3996,301,30,0.00285,1965,139,12821,"E02002653 E02002702",301
"128489",1,1,1,10.933,4388,309,38,0.00348,2038,155,16507,"E02002653 E02002703",309
"128490",1,1,1,11.216,4378,220,42,0.00374,2091,158,13251,"E02002653 E02002704",220
"128491",1,1,1,8.998,3716,248,27,0.003,1677,124,12681,"E02002653 E02002705",248
"128492",1,1,1,6.319,2470,188,14,0.00222,1178,82,8498,"E02002653 E02002706",188
"128493",1,1,1,12.194,5154,331,37,0.00303,2273,173,17843,"E02002653 E02002711",331
"128494",1,1,1,11.668,4496,236,15,0.00129,2175,151,13261,"E02002653 E02002712",236
"128495",1,1,1,20.924,8966,502,199,0.00951,3900,315,44971,"E02002653 E02002715",502
"128496",1,1,1,14.259,5522,375,20,0.0014,2658,185,28127,"E02002653 E02002716",375
"128497",1,1,1,13.068,5194,366,14,0.00107,2436,168,19641,"E02002653 E02002717",366
"128498",1,1,1,16.418,7348,432,109,0.00664,3060,268,28666,"E02002653 E02002718",432
"128499",1,1,1,11.622,4632,341,12,0.00103,2166,148,17618,"E02002653 E02006813",341
"128502",1,1,1,1.835,760,45,4,0.00218,342,21,3162,"E02002654 E02002656",45
"128503",1,1,1,1.046,426,16,0,0,195,13,1389,"E02002654 E02002659",16
