"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"320",1,1,1,5.222,2496,146,25,0.00479,973,74,7150,"E02000008 E02000479"
"321",1,1,1,4.068,1698,90,14,0.00344,758,56,5458,"E02000008 E02000480"
"339",1,1,1,3.573,1706,62,12,0.00336,666,51,5544,"E02000008 E02000772"
"341",1,1,1,4.689,1810,90,12,0.00256,874,63,6084,"E02000008 E02000780"
"342",1,1,1,3.318,1260,68,10,0.00301,619,42,4404,"E02000008 E02000781"
"353",1,1,1,1.692,792,30,7,0.00414,315,25,2296,"E02000008 E02006799"
"368",1,1,1,3.906,1640,114,9,0.0023,728,47,5706,"E02000009 E02000016"
"370",1,1,1,2.595,1078,52,5,0.00193,484,29,3303,"E02000009 E02000019"
"381",1,1,1,7.828,3752,246,29,0.0037,1459,110,11897,"E02000009 E02000476"
"382",1,1,1,5.298,2162,108,15,0.00283,988,72,7102,"E02000009 E02000480"
"397",1,1,1,2.604,1092,46,7,0.00269,485,39,3947,"E02000009 E02000772"
"400",1,1,1,3.34,1310,61,11,0.00329,623,47,4190,"E02000009 E02000780"
"413",1,1,1,1.575,634,34,4,0.00254,294,23,2144,"E02000009 E02006799"
"421",1,1,1,1.378,802,18,7,0.00508,257,18,2008,"E02000010 E02000011"
"423",1,1,1,1.132,488,26,4,0.00353,211,12,1577,"E02000010 E02000014"
"424",1,1,1,1.583,1030,35,5,0.00316,295,18,2152,"E02000010 E02000015"
"425",1,1,1,6.41,2600,155,15,0.00234,1195,78,9030,"E02000010 E02000016"
"426",1,1,1,2.364,1086,46,7,0.00296,441,27,2975,"E02000010 E02000019"
"427",1,1,1,5.666,2262,135,8,0.00141,1056,66,6458,"E02000010 E02000020"
"428",1,1,1,2.304,912,59,6,0.0026,429,25,2993,"E02000010 E02000021"
"435",1,1,1,7.039,3418,230,29,0.00412,1312,100,11012,"E02000010 E02000476"
"437",1,1,1,4.509,1828,92,15,0.00333,841,62,6217,"E02000010 E02000480"
"474",1,1,1,1.867,890,44,7,0.00375,348,21,2381,"E02000011 E02000014"
"475",1,1,1,1.235,898,33,6,0.00486,230,13,1730,"E02000011 E02000015"
"476",1,1,1,7.691,3518,170,16,0.00208,1434,94,10078,"E02000011 E02000016"
"477",1,1,1,3.173,1448,69,10,0.00315,591,36,3972,"E02000011 E02000019"
"479",1,1,1,2.323,1004,64,9,0.00387,433,25,2993,"E02000011 E02000021"
"484",1,1,1,7.044,3656,233,34,0.00483,1313,100,12304,"E02000011 E02000476"
"486",1,1,1,5.391,2422,108,20,0.00371,1005,73,7534,"E02000011 E02000480"
"488",1,1,1,4.997,2034,124,15,0.003,931,62,5876,"E02000011 E02000491"
"515",1,1,1,2.515,1160,77,3,0.00119,469,32,3167,"E02000012 E02000016"
"516",1,1,1,1.283,508,35,4,0.00312,239,17,1671,"E02000012 E02000017"
"518",1,1,1,2.627,1576,56,4,0.00152,490,33,3684,"E02000012 E02000020"
"526",1,1,1,9.894,4644,252,49,0.00495,1844,142,14346,"E02000012 E02000476"
"546",1,1,1,2.588,1066,46,9,0.00348,482,41,3522,"E02000012 E02000780"
"583",1,1,1,4.266,2208,106,7,0.00164,795,53,5576,"E02000013 E02000016"
"585",1,1,1,1.281,942,24,1,0.00078,239,15,2109,"E02000013 E02000018"
"586",1,1,1,1.576,598,38,3,0.0019,294,19,2002,"E02000013 E02000019"
"587",1,1,1,3.824,1966,91,4,0.00105,713,45,4887,"E02000013 E02000020"
"588",1,1,1,3.635,1402,119,4,0.0011,678,45,4334,"E02000013 E02000021"
"596",1,1,1,8.707,4128,257,33,0.00379,1623,124,13159,"E02000013 E02000476"
"598",1,1,1,6.177,2538,119,19,0.00308,1151,87,8364,"E02000013 E02000480"
"639",1,1,1,1.091,660,35,3,0.00275,203,15,1666,"E02000014 E02000015"
"640",1,1,1,6.527,2728,195,5,0.00077,1217,80,7893,"E02000014 E02000016"
"641",1,1,1,1.376,586,30,3,0.00218,257,17,1669,"E02000014 E02000019"
"642",1,1,1,4.604,1802,114,4,0.00087,858,55,4959,"E02000014 E02000020"
"643",1,1,1,1.597,588,42,2,0.00125,298,19,1791,"E02000014 E02000021"
"652",1,1,1,7.948,4066,258,33,0.00415,1482,115,12621,"E02000014 E02000476"
"654",1,1,1,5.418,2476,120,19,0.00351,1010,77,7826,"E02000014 E02000480"
"656",1,1,1,4.165,1686,100,8,0.00192,776,54,4623,"E02000014 E02000491"
"701",1,1,1,2.394,1022,60,4,0.00167,446,29,3063,"E02000015 E02000019"
"702",1,1,1,5.622,2238,144,5,0.00089,1048,68,6353,"E02000015 E02000020"
"703",1,1,1,1.203,454,43,5,0.00416,224,14,1655,"E02000015 E02000021"
"711",1,1,1,7.249,3948,250,32,0.00441,1351,106,12685,"E02000015 E02000476"
"713",1,1,1,5.596,2714,125,18,0.00322,1043,79,7915,"E02000015 E02000480"
"744",1,1,1,1.215,624,61,3,0.00247,226,17,1830,"E02000016 E02000017"
"745",1,1,1,5.163,2208,151,6,0.00116,962,68,6215,"E02000016 E02000019"
"746",1,1,1,1.98,922,64,3,0.00152,369,25,2771,"E02000016 E02000020"
"747",1,1,1,1.22,594,68,1,0.00082,227,15,2129,"E02000016 E02000022"
"748",1,1,1,3.345,1736,98,4,0.0012,624,43,4715,"E02000016 E02000023"
"760",1,1,1,2.573,1668,60,5,0.00194,480,34,3067,"E02000016 E02000731"
"763",1,1,1,4.525,2092,219,30,0.00663,844,69,6038,"E02000016 E02000746"
"766",1,1,1,5.815,2672,108,26,0.00447,1084,86,8077,"E02000016 E02000772"
"767",1,1,1,2.574,1396,64,16,0.00622,480,42,3587,"E02000016 E02000780"
"768",1,1,1,1.532,992,58,14,0.00914,286,27,2162,"E02000016 E02000782"
"791",1,1,1,1.615,1258,43,4,0.00248,301,20,2511,"E02000017 E02000020"
"814",1,1,1,4.994,2672,189,25,0.00501,931,73,6452,"E02000017 E02000746"
"820",1,1,1,2.958,1298,54,11,0.00372,551,46,4412,"E02000017 E02000780"
"854",1,1,1,1.547,590,27,2,0.00129,288,20,1893,"E02000018 E02000019"
"855",1,1,1,2.603,1048,70,3,0.00115,485,31,2864,"E02000018 E02000020"
"863",1,1,1,9.803,4862,276,34,0.00347,1827,139,14715,"E02000018 E02000476"
"865",1,1,1,7.273,3272,138,20,0.00275,1356,102,9920,"E02000018 E02000480"
"909",1,1,1,3.564,1408,87,3,0.00084,664,42,3821,"E02000019 E02000020"
"910",1,1,1,2.167,842,81,1,0.00046,404,27,2440,"E02000019 E02000021"
"912",1,1,1,2.494,1172,74,2,8e-04,465,30,3026,"E02000019 E02000023"
"920",1,1,1,8.909,4574,269,36,0.00404,1661,128,13586,"E02000019 E02000476"
"922",1,1,1,6.379,2984,131,22,0.00345,1189,91,8791,"E02000019 E02000480"
"923",1,1,1,4.347,1706,124,7,0.00161,810,57,4794,"E02000019 E02000491"
"949",1,1,1,3.603,1536,79,9,0.0025,672,54,5486,"E02000019 E02006799"
"962",1,1,1,5.412,2150,164,4,0.00074,1009,71,5872,"E02000020 E02000021"
"963",1,1,1,1.199,720,38,2,0.00167,224,16,1547,"E02000020 E02000022"
"964",1,1,1,1.485,974,48,1,0.00067,277,20,2140,"E02000020 E02000023"
"987",1,1,1,4.448,2418,92,15,0.00337,829,67,6672,"E02000020 E02000780"
"999",1,1,1,5.787,2890,116,14,0.00242,1079,85,8344,"E02000020 E02006799"
"1017",1,1,1,4.357,1886,219,3,0.00069,812,55,5095,"E02000021 E02000023"
"1023",1,1,1,8.417,4412,282,35,0.00416,1569,123,14155,"E02000021 E02000476"
"1025",1,1,1,6.381,3014,145,21,0.00329,1189,91,9086,"E02000021 E02000480"
"1027",1,1,1,2.697,1038,74,6,0.00222,503,36,3188,"E02000021 E02000491"
"1028",1,1,1,5.038,2144,177,15,0.00298,939,71,6595,"E02000021 E02000492"
"1039",1,1,1,7.369,2978,141,21,0.00285,1374,103,9991,"E02000021 E02000780"
"1040",1,1,1,5.998,2428,119,19,0.00317,1118,82,8311,"E02000021 E02000781"
"1052",1,1,1,4.651,2044,91,12,0.00258,867,68,6632,"E02000021 E02006799"
"1053",1,1,1,5.711,2366,106,13,0.00228,1065,80,7894,"E02000021 E02006800"
"1135",1,1,1,1.954,906,85,73,0.03736,364,12,3155,"E02000024 E02000025"
"1136",1,1,1,3.98,2724,166,102,0.02563,742,46,6564,"E02000024 E02000026"
"1137",1,1,1,1.363,462,49,46,0.03375,254,8,1435,"E02000024 E02000027"
"1138",1,1,1,2.515,1908,97,78,0.03101,469,28,4842,"E02000024 E02000028"
"1139",1,1,1,3.785,1686,148,122,0.03223,706,39,5868,"E02000024 E02000029"
"1140",1,1,1,1.888,918,61,50,0.02648,352,19,2620,"E02000024 E02000030"
"1141",1,1,1,4.896,2118,166,99,0.02022,913,68,6666,"E02000024 E02000031"
"1142",1,1,1,7.375,3390,270,206,0.02793,1375,109,9501,"E02000024 E02000033"
"1143",1,1,1,5.796,2360,162,123,0.02122,1080,73,7449,"E02000024 E02000035"
"1144",1,1,1,7.184,2956,230,145,0.02018,1339,87,10111,"E02000024 E02000038"
"1146",1,1,1,9.081,4046,236,206,0.02268,1693,144,12062,"E02000024 E02000040"
"1148",1,1,1,7.444,3226,209,157,0.02109,1388,108,9263,"E02000024 E02000042"
"1150",1,1,1,8.215,3526,222,159,0.01935,1531,119,10812,"E02000024 E02000046"
"1172",1,1,1,4.29,3360,185,123,0.02867,800,73,8175,"E02000024 E02000287"
"1189",1,1,1,21.003,9902,630,413,0.01966,3915,307,30562,"E02000024 E02000972"
"1190",1,1,1,22.082,10908,677,419,0.01897,4116,317,31422,"E02000024 E02000977"
"1209",1,1,1,2.316,1462,77,83,0.03584,432,69,4496,"E02000025 E02000027"
"1210",1,1,1,1.123,872,35,31,0.0276,209,32,2547,"E02000025 E02000028"
"1211",1,1,1,1.915,820,66,51,0.02663,357,28,2848,"E02000025 E02000029"
"1213",1,1,1,3.273,2034,130,82,0.02505,610,80,6451,"E02000025 E02000031"
"1214",1,1,1,4.267,1972,165,103,0.02414,795,74,7170,"E02000025 E02000033"
"1271",1,1,1,1.702,658,55,38,0.02233,317,21,2220,"E02000026 E02000029"
"1289",1,1,1,0.845,722,25,33,0.03905,158,36,2398,"E02000026 E02000287"
"1293",1,1,1,2.775,1262,72,51,0.01838,517,45,4392,"E02000026 E02000296"
"1317",1,1,1,2.202,1122,87,36,0.01635,410,35,3596,"E02000027 E02000028"
"1318",1,1,1,3.175,1364,121,66,0.02079,592,36,4533,"E02000027 E02000029"
"1319",1,1,1,1.373,808,41,20,0.01457,256,29,2557,"E02000027 E02000030"
"1320",1,1,1,3.533,1656,119,53,0.015,659,59,5231,"E02000027 E02000031"
"1321",1,1,1,6.012,2928,223,160,0.02661,1121,100,8066,"E02000027 E02000033"
"1323",1,1,1,4.433,1898,115,77,0.01737,826,65,6014,"E02000027 E02000035"
"1328",1,1,1,6.081,2764,162,111,0.01825,1134,100,7828,"E02000027 E02000042"
"1384",1,1,1,1.025,282,37,34,0.03317,191,3,1071,"E02000028 E02000029"
"1386",1,1,1,1.908,940,89,29,0.0152,356,38,3833,"E02000028 E02000031"
"1387",1,1,1,3.377,1434,136,86,0.02547,630,48,5393,"E02000028 E02000033"
"1435",1,1,1,4.44,2696,157,88,0.01982,828,108,9282,"E02000029 E02000030"
"1436",1,1,1,1.936,1456,88,53,0.02738,361,64,4454,"E02000029 E02000031"
"1437",1,1,1,2.352,1152,101,52,0.02211,438,45,4322,"E02000029 E02000033"
"1443",1,1,1,4.876,2734,128,111,0.02276,909,111,8495,"E02000029 E02000042"
"1466",1,1,1,2.922,1790,111,83,0.02841,545,72,5630,"E02000029 E02000296"
"1499",1,1,1,4.565,2128,139,65,0.01424,851,67,6595,"E02000030 E02000031"
"1504",1,1,1,4.835,2708,120,153,0.03164,901,91,12417,"E02000030 E02000039"
"1505",1,1,1,8.75,4056,209,172,0.01966,1631,143,11991,"E02000030 E02000040"
"1507",1,1,1,7.113,3236,182,123,0.01729,1326,107,9192,"E02000030 E02000042"
"1564",1,1,1,2.414,1590,90,75,0.03107,450,29,3331,"E02000031 E02000033"
"1565",1,1,1,1.686,688,51,22,0.01305,314,14,2538,"E02000031 E02000034"
"1566",1,1,1,1.643,1138,48,26,0.01582,306,16,2619,"E02000031 E02000035"
"1567",1,1,1,2.848,1118,93,52,0.01826,531,27,4253,"E02000031 E02000038"
"1570",1,1,1,2.894,1758,73,40,0.01382,539,40,4736,"E02000031 E02000042"
"1571",1,1,1,4.035,1572,144,71,0.0176,752,42,6251,"E02000031 E02000045"
"1573",1,1,1,3.814,1744,134,45,0.0118,711,40,6122,"E02000031 E02000050"
"1602",1,1,1,19.95,10804,667,322,0.01614,3719,290,25126,"E02000031 E02000977"
"1618",1,1,1,1.279,724,53,47,0.03675,238,32,2861,"E02000032 E02000033"
"1640",1,1,1,1.048,736,23,42,0.04008,195,35,2643,"E02000032 E02000296"
"1688",1,1,1,1.962,1288,74,63,0.03211,366,57,4686,"E02000033 E02000034"
"1690",1,1,1,2.245,1344,55,41,0.01826,418,41,3937,"E02000033 E02000038"
"1691",1,1,1,7.073,4316,171,190,0.02686,1318,162,13488,"E02000033 E02000040"
"1693",1,1,1,4.214,2848,116,79,0.01875,786,94,8219,"E02000033 E02000042"
"1694",1,1,1,3.672,1930,121,64,0.01743,685,59,5893,"E02000033 E02000045"
"1695",1,1,1,5.926,3898,155,89,0.01502,1105,118,10590,"E02000033 E02000046"
"1697",1,1,1,5.055,2920,133,80,0.01583,942,93,8192,"E02000033 E02000050"
"1716",1,1,1,2.224,1366,73,87,0.03912,415,63,5275,"E02000033 E02000296"
"1718",1,1,1,2.306,1058,68,66,0.02862,430,41,4051,"E02000033 E02000308"
"1757",1,1,1,2.077,1452,55,46,0.02215,387,37,3827,"E02000034 E02000035"
"1758",1,1,1,1.616,614,49,34,0.02104,301,19,2343,"E02000034 E02000038"
"1760",1,1,1,5.447,2766,121,151,0.02772,1015,119,9323,"E02000034 E02000040"
"1762",1,1,1,2.706,1324,63,52,0.01922,504,53,4800,"E02000034 E02000042"
"1767",1,1,1,3.777,1700,112,73,0.01933,704,63,5276,"E02000034 E02000050"
"1768",1,1,1,5.037,2700,123,103,0.02045,939,84,8536,"E02000034 E02000051"
"1807",1,1,1,14.548,7234,457,300,0.02062,2712,236,23850,"E02000034 E02000972"
"1827",1,1,1,2.849,1226,90,60,0.02106,531,42,3794,"E02000035 E02000038"
"1830",1,1,1,1.584,808,31,30,0.01894,295,34,2656,"E02000035 E02000042"
"1832",1,1,1,2.64,1264,53,44,0.01667,492,51,4507,"E02000035 E02000046"
"1834",1,1,1,3.14,1440,79,57,0.01815,585,45,4501,"E02000035 E02000050"
"1835",1,1,1,3.824,1742,81,69,0.01804,713,61,5871,"E02000035 E02000051"
"1870",1,1,1,15.089,7616,455,306,0.02028,2813,236,24347,"E02000035 E02000972"
"1871",1,1,1,16.168,8622,502,312,0.0193,3014,246,25207,"E02000035 E02000977"
"1886",1,1,1,1.85,878,26,41,0.02216,345,32,2780,"E02000036 E02000037"
"1887",1,1,1,2.377,1300,65,66,0.02777,443,51,4108,"E02000036 E02000039"
"1888",1,1,1,5.167,2692,102,133,0.02574,963,118,8644,"E02000036 E02000040"
"1889",1,1,1,1.624,680,32,24,0.01478,303,22,2062,"E02000036 E02000041"
"1891",1,1,1,2.752,1122,53,29,0.01054,513,40,4265,"E02000036 E02000044"
"1893",1,1,1,2.915,1134,62,38,0.01304,543,39,4262,"E02000036 E02000047"
"1898",1,1,1,5.8,2540,183,80,0.01379,1081,81,8970,"E02000036 E02000053"
"1900",1,1,1,6.774,3136,164,100,0.01476,1263,114,11586,"E02000036 E02000055"
"1907",1,1,1,9.853,4358,291,161,0.01634,1837,154,15087,"E02000036 E02000062"
"1963",1,1,1,6.653,3312,115,156,0.02345,1240,138,10477,"E02000037 E02000040"
"1964",1,1,1,2.038,802,43,27,0.01325,380,22,2686,"E02000037 E02000041"
"1968",1,1,1,4.125,1608,84,47,0.01139,769,50,5718,"E02000037 E02000047"
"1973",1,1,1,7.984,3610,186,109,0.01365,1488,126,13042,"E02000037 E02000055"
"1996",1,1,1,3.508,1740,62,53,0.01511,654,66,5551,"E02000037 E02000433"
"1997",1,1,1,3.047,1576,61,54,0.01772,568,49,4736,"E02000037 E02000434"
"2036",1,1,1,5.478,2966,143,149,0.0272,1021,129,9273,"E02000038 E02000040"
"2038",1,1,1,2.256,1404,75,40,0.01773,421,56,4377,"E02000038 E02000042"
"2039",1,1,1,1.482,598,64,25,0.01687,276,20,2321,"E02000038 E02000045"
"2042",1,1,1,3.097,1476,92,41,0.01324,577,55,4350,"E02000038 E02000050"
"2043",1,1,1,5.274,2476,144,89,0.01688,983,93,7701,"E02000038 E02000051"
"2089",1,1,1,13.227,6764,421,272,0.02056,2466,222,21830,"E02000038 E02000972"
"2091",1,1,1,14.306,7770,468,278,0.01943,2667,232,22690,"E02000038 E02000977"
"2107",1,1,1,2.936,1460,60,47,0.01601,547,60,5564,"E02000039 E02000040"
"2108",1,1,1,2.921,1824,62,38,0.01301,545,40,4220,"E02000039 E02000041"
"2110",1,1,1,1.458,524,46,11,0.00754,272,14,2230,"E02000039 E02000044"
"2113",1,1,1,2.397,874,65,22,0.00918,447,19,3434,"E02000039 E02000047"
"2114",1,1,1,4.362,1764,96,56,0.01284,813,58,7306,"E02000039 E02000048"
"2158",1,1,1,4.731,1846,106,65,0.01374,882,56,6929,"E02000040 E02000041"
"2159",1,1,1,3.645,1816,74,113,0.031,679,76,6548,"E02000040 E02000042"
"2160",1,1,1,3.141,1226,64,52,0.01656,586,34,4296,"E02000040 E02000044"
"2161",1,1,1,3.124,1706,67,107,0.03425,582,71,6145,"E02000040 E02000046"
"2162",1,1,1,3.865,1488,78,61,0.01578,720,35,5226,"E02000040 E02000047"
"2163",1,1,1,2.508,870,49,49,0.01954,468,23,3680,"E02000040 E02000048"
"2165",1,1,1,4.551,2330,96,112,0.02461,848,73,7392,"E02000040 E02000050"
"2166",1,1,1,3.573,1684,85,84,0.02351,666,52,5938,"E02000040 E02000051"
"2168",1,1,1,6.284,2626,179,101,0.01607,1171,72,9115,"E02000040 E02000053"
"2170",1,1,1,3.855,2402,73,83,0.02153,719,60,6696,"E02000040 E02000055"
"2209",1,1,1,1.733,720,38,13,0.0075,323,27,3062,"E02000041 E02000044"
"2211",1,1,1,1.896,732,47,22,0.0116,353,25,3059,"E02000041 E02000047"
"2213",1,1,1,3.111,1244,75,32,0.01029,580,40,5016,"E02000041 E02000049"
"2215",1,1,1,4.781,2138,168,64,0.01339,891,68,7767,"E02000041 E02000053"
"2217",1,1,1,5.755,2734,149,84,0.0146,1073,101,10383,"E02000041 E02000055"
"2220",1,1,1,5.273,2466,151,70,0.01328,983,73,9326,"E02000041 E02000059"
"2223",1,1,1,8.834,3956,276,145,0.01641,1647,140,13884,"E02000041 E02000062"
"2224",1,1,1,3.539,1672,97,44,0.01243,660,49,5331,"E02000041 E02000093"
"2239",1,1,1,3.864,1938,86,50,0.01294,720,78,6170,"E02000041 E02000433"
"2240",1,1,1,2.021,1350,58,25,0.01237,377,37,3652,"E02000041 E02000434"
"2241",1,1,1,1.785,994,52,25,0.01401,333,29,2996,"E02000041 E02000439"
"2264",1,1,1,4.78,2092,114,44,0.00921,891,61,7243,"E02000041 E02006882"
"2277",1,1,1,1.509,478,25,37,0.02452,281,11,1597,"E02000042 E02000043"
"2278",1,1,1,3.348,1328,110,61,0.01822,624,32,4678,"E02000042 E02000045"
"2279",1,1,1,2.239,1002,45,40,0.01787,417,38,3692,"E02000042 E02000046"
